,std,mean,median,max,min
TFG (10342),3358.305651841378,11947.5904,12578.0,16969.0,663.0
TFIP11 (24144),554.6446487443733,17041.0912,17121.0,18256.5,9665.0
TFPI2 (7980),3108.0008390315006,10018.9696,10579.0,16390.0,162.0
TFPT (29844),3274.2475447587913,13636.104,14830.0,17648.0,469.0
TFR2 (7036),3278.647405211875,8192.5824,8211.0,16376.0,239.0
TFRC (7037),867.9842502706767,17205.156,17398.0,18306.5,11023.0
TGDS (23483),3425.0184067467208,8044.7408,7977.0,17914.0,35.0
TGFA (7039),2957.944139992834,10903.5184,11384.0,16578.0,589.0
TGFBR1 (7046),4160.318017342005,11026.8896,11849.0,17876.0,7.0
TGFBR2 (7048),4133.160404317804,5513.592,4789.0,16697.0,5.0
TGFBR3L (100507588),3484.498464218859,9289.2928,9653.0,16560.0,389.0
TGFBRAP1 (9392),2360.08958295535,14142.7664,14716.0,18124.0,999.0
TGIF1 (7050),5233.449366225506,8098.928,8012.0,17673.0,3.0
TGIF2 (60436),3923.9227758743723,8535.064,8737.0,17392.0,105.0
TGM1 (7051),3010.8390746766922,10869.9376,11407.0,16099.0,871.0
TGOLN2 (10618),2882.3161297399306,12043.4672,12663.0,16635.0,774.0
TGS1 (96764),620.3855192932198,16898.9456,16967.0,18064.0,10610.0
THAP1 (55145),525.3969193259317,17891.6544,18102.0,18325.0,13774.0
THAP11 (57215),1940.5146048578624,16284.532,16758.0,18230.5,1491.0
THAP12 (5612),1010.1651548214206,16330.3808,16541.0,17683.0,4085.0
THAP3 (90326),2810.522230254343,12525.1264,13188.0,17386.0,1879.0
THAP6 (152815),3222.4588190895793,9652.0736,9970.0,16730.0,269.0
THAP7 (80764),3646.7523162383463,10044.9728,10323.0,18029.0,63.0
THBD (7056),3447.4137023281673,9800.176,10429.0,16683.0,133.0
THBS2 (7058),3164.947664906957,8320.3616,8397.0,16657.0,173.0
THEG (51298),3486.234295981399,7781.0288,7847.0,16529.0,231.0
THEGL (100506564),2549.04890554527,12869.0752,13510.0,16809.0,1973.0
THEM4 (117145),2977.6756656114107,11288.9264,11799.0,16848.0,1382.0
THEM5 (284486),2683.4379651398403,13024.9216,13751.0,16877.0,1468.0
THEM6 (51337),3376.6593829875633,10280.968,10777.0,16611.0,90.0
THEMIS2 (9473),3187.4293194174597,11133.672,11867.0,16401.0,906.0
THG1L (54974),497.7852222621359,17031.2512,17121.0,18052.0,14021.0
THNSL2 (55258),3483.5794758758684,9027.28,9294.0,16635.0,518.0
THOC1 (9984),470.5186526684934,17468.8752,17534.0,18291.5,13837.0
THOC2 (57187),605.6786948858011,17416.512027491408,17964.0,,
THOC3 (84321),365.950737240929,17446.6504,17491.0,18230.5,15695.0
THOC5 (8563),451.48061796431074,17259.58,17327.0,18230.5,14228.0
THOC6 (79228),1227.0184772123494,16082.0336,16331.0,17772.0,3673.0
THOC7 (80145),299.93627495836085,17723.0616,17783.0,18246.0,16554.0
THOP1 (7064),2760.2670620579543,11950.9696,12493.0,16547.0,498.0
THRA (7067),3644.959570827103,9306.5792,9786.0,16947.0,76.0
THRAP3 (9967),4247.2076760112905,9684.5728,10412.0,16868.0,34.0
THTPA (79178),2839.1120559094275,10886.8256,11227.0,16947.0,989.0
THUMPD1 (55623),1799.1871030352027,14540.7984,14998.0,17099.0,2920.0
THUMPD2 (80745),2972.933628790739,10914.3952,11357.0,16957.0,388.0
THY1 (7070),2876.3245261520105,5358.448,5018.0,16634.0,269.0
TIAF1 (9220),2519.1313210474063,12512.9232,12980.0,16487.0,1597.0
TIAL1 (7073),5242.205417649703,9275.3712,9916.0,17192.0,8.0
TIAM1 (7074),3200.760943882259,9359.9824,9517.0,16347.0,385.0
TICAM1 (148022),3264.0315188798386,9992.2336,10206.0,16359.0,564.0
TICAM2 (353376),3300.277372155877,10686.5664,11272.0,16292.0,431.0
TICRR (90381),330.20120228391596,17601.6592,17663.0,18192.0,16308.0
TIE1 (7075),2360.9765627948673,13515.6512,14105.0,16801.0,1686.0
TIFAB (497189),3188.3521898124823,9725.096,9899.0,16244.0,1439.0
TIGD1 (200765),1398.8282271024063,15662.9328,16030.0,17687.0,3103.0
TIGD3 (220359),3407.9967933677885,11379.8592,12227.0,16860.0,914.0
TIGD5 (84948),3433.3803374987565,10533.288,11280.0,16529.0,637.0
TIGD6 (81789),3034.4712804518645,9767.8672,9959.0,16396.0,311.0
TIGIT (201633),2912.0416484438874,10618.4528,10996.0,16207.0,307.0
TIMELESS (8914),258.20883223140856,18015.3456,18093.0,18314.5,16526.0
TIMM10 (26519),309.54839147393835,17939.9784,18042.0,18320.0,16512.0
TIMM10B (26515),3138.6089270387256,5129.2528,4476.0,17597.0,46.0
TIMM13 (26517),542.8924488307384,17078.9496,17165.0,18242.5,14373.0
TIMM17A (10440),2454.6796345651132,14330.1408,14842.0,17935.0,2197.0
TIMM17B (10245),3097.4888021040906,5916.352233676976,10177.0,,
TIMM21 (29090),3047.3843134896138,3743.088,2778.0,16266.0,58.0
TIMM22 (29928),1418.9941506393598,16163.1584,16396.0,17854.0,213.0
TIMM23 (100287932),417.393508248757,17142.0736,17188.0,18121.0,14680.0
TIMM29 (90580),995.907163429017,16403.3328,16635.0,17827.0,7737.0
TIMM44 (10469),440.3225394162201,17150.272,17220.0,18019.0,14216.0
TIMM50 (92609),3462.4230969521464,5839.304,5411.0,17074.0,48.0
TIMM8A (1678),370.0890301314454,17517.09965635739,,,
TIMM8B (26521),2755.704421631609,12924.1248,13727.0,16821.0,1380.0
TIMM9 (26520),1005.1998085289644,16476.4512,16704.0,18009.0,6153.0
TIMMDC1 (51300),3086.083353126768,13476.9376,14397.0,17786.0,677.0
TIMP3 (7078),3616.2001510779805,9272.2672,9467.0,16372.0,47.0
TINAGL1 (64129),3499.6063405540563,8894.504,9058.0,16903.0,213.0
TINF2 (26277),322.5213085745117,17847.7784,17939.0,18312.0,16427.0
TIPARP (25976),4341.794452759165,12489.0224,13946.0,17905.0,15.0
TIPIN (54962),482.3673810196901,16945.3792,17008.0,18130.0,12593.0
TIPRL (261726),2070.901040558099,15480.9552,16171.0,18016.0,3760.0
TJP1 (7082),3829.5828441114604,9475.3048,9691.0,17164.0,3.5
TJP3 (27134),2824.6924814497906,12326.8592,12976.0,16657.0,885.0
TK1 (7083),3547.644803721087,8111.5296,7961.0,16572.0,231.0
TK2 (7084),2589.150360360295,11871.9472,12389.0,16256.0,2155.0
TKFC (26007),3084.3035223215516,11447.7344,12186.0,16919.0,176.0
TKT (7086),1542.0750792324422,16018.7968,16438.0,18185.0,6602.0
TLCD1 (116238),1548.7980562905,15300.7488,15666.0,17578.0,885.0
TLDC1 (57707),2365.277725936271,13570.7952,14250.0,16852.0,3108.0
TLE1 (7088),3731.197015245843,6554.1552,6099.0,16211.0,190.0
TLE2 (7089),3219.811455629837,6199.1584,5883.0,17072.0,28.0
TLE3 (7090),4115.271774075506,9930.5392,10414.0,18044.0,27.0
TLE4 (7091),3167.2609367312302,4095.0016,3311.0,16525.0,62.0
TLE6 (79816),3132.9215884063497,10238.472,10510.0,16268.0,1117.0
TLK2 (11011),3520.737867957766,12893.512,13987.0,17797.0,473.0
TLN1 (7094),439.19701161353134,17203.4624,17239.0,18103.0,15428.0
TLR9 (54106),2645.6761209420697,12099.536,12706.0,16373.0,1341.0
TLX2 (3196),3340.8609295670617,10026.6688,10505.0,17783.0,267.0
TM2D1 (83941),2616.761532870892,13864.8352,14640.0,17389.0,785.0
TM2D2 (83877),3155.941960816299,13816.5248,14866.0,17552.0,14.0
TM2D3 (80213),3235.259854759817,12942.648,13807.0,17545.0,29.0
TM4SF1 (4071),3504.0701217971928,8544.4576,8748.0,16328.0,185.0
TM4SF18 (116441),2779.6002315404075,10881.144,11295.0,16223.0,1133.0
TM6SF1 (53346),3308.169234908467,9882.448,10339.0,16869.0,20.0
TM6SF2 (53345),2665.3275794485808,12952.4,13722.0,16566.0,1597.0
TM7SF2 (7108),1493.6440333283683,15481.4272,15853.0,17284.0,4383.0
TM9SF1 (10548),3429.3280735855606,8316.176,8405.0,16511.0,181.0
TM9SF2 (9375),2404.399799019098,14119.7216,14803.0,17423.0,2511.0
TM9SF3 (56889),4395.252301806856,9022.744,9355.0,17325.0,65.0
TM9SF4 (9777),2627.8419174930086,13342.664,14148.0,17011.0,2396.0
TMA16 (55319),337.67211044033644,17457.6912,17502.0,18166.0,16225.0
TMA7 (51372),2121.933249388759,14328.4832,14960.0,17364.0,2560.0
TMBIM4 (51643),3246.0871147780686,11115.8016,11845.0,17021.0,640.0
TMC4 (147798),3239.852605948578,9665.4512,10070.0,16654.0,270.0
TMC5 (79838),2938.498119504815,11046.928,11599.0,16632.0,523.0
TMC6 (11322),3096.34713954843,7100.872,7066.0,16482.0,141.0
TMC8 (147138),3585.6493774954256,7626.12,7633.0,16355.0,57.0
TMCO1 (54499),2614.4519946380096,12224.1136,12756.0,17178.0,1186.0
TMCO3 (55002),1915.11290878632,14250.0112,14713.0,16941.0,3302.0
TMCO4 (255104),2922.071173147304,11473.6448,12052.0,16863.0,300.0
TMCO5A (145942),2656.586121490782,12877.896,13568.0,16783.0,1087.0
TMCO6 (55374),2411.2659325916175,13936.9456,14558.0,17873.0,1793.0
TMED1 (11018),3357.3471803188413,10992.3472,11583.0,16652.0,35.0
TMED10 (10972),3094.768589171584,14395.8176,15562.0,17664.0,367.0
TMED2 (10959),874.5408332229885,16892.536,17079.0,18084.0,9245.0
TMED3 (23423),2794.538599916924,10539.2208,10972.0,16333.0,1187.0
TMED5 (50999),1806.2633017478447,14139.7344,14618.0,17251.0,4632.0
TMED7 (51014),2598.5581328616718,11565.1968,11929.0,16286.0,1312.0
TMED9 (54732),1939.7076897834704,14216.1824,14730.0,17465.0,4193.0
TMEM101 (84336),2890.107250393917,12243.1584,12880.0,16646.0,364.0
TMEM102 (284114),2757.3525032621696,11585.5088,12121.0,16145.0,966.0
TMEM104 (54868),1894.890251773613,13987.6544,14483.0,17043.0,6376.0
TMEM106B (54664),3761.8435893322307,9970.1136,10508.0,16788.0,205.0
TMEM107 (84314),3640.4368060271177,8657.3136,8841.0,17133.0,211.0
TMEM11 (8834),3712.78717627648,9028.4048,9112.0,16639.0,423.0
TMEM117 (84216),3046.730116147642,10211.32,10649.0,16421.0,572.0
TMEM119 (338773),2784.8039131816436,10671.608,11008.0,16205.0,1220.0
TMEM121 (80757),3197.2795571548013,10594.2784,11004.0,16465.0,529.0
TMEM121B (27439),3479.414051392223,10998.08,11912.0,17129.0,960.0
TMEM125 (128218),3296.4249429452802,5363.3744,4851.0,16598.0,55.0
TMEM127 (55654),1636.6349865595473,15553.264,16016.0,17461.0,3270.0
TMEM130 (222865),3313.90421645078,8655.9648,9035.0,16310.0,357.0
TMEM131 (23505),3940.0531388984577,9152.6704,9531.0,16779.0,52.0
TMEM132B (114795),3402.186170893726,7163.7024,7137.0,15896.0,299.0
TMEM132D (121256),3556.8266255354574,7688.8208,7769.0,16838.0,220.0
TMEM134 (80194),3376.9067786332935,9602.4448,10008.0,17551.0,105.0
TMEM140 (55281),3710.2190338397363,8036.6272,8002.0,15954.0,57.0
TMEM141 (85014),3358.331609320929,10053.9536,10565.0,16855.0,542.0
TMEM143 (55260),1862.732811479978,13942.3648,14408.0,16893.0,2353.0
TMEM147 (10430),3585.6985724502547,10861.7904,11714.0,16814.0,92.0
TMEM14B (81853),3065.2762257609647,9910.9664,10320.0,16320.0,1090.0
TMEM151A (256472),3770.1556043294036,9170.1536,9575.0,16404.0,442.0
TMEM151B (441151),3486.3371053924056,9772.168,10333.0,16786.0,125.0
TMEM154 (201799),3194.8058994112334,9677.4048,10020.0,16525.0,168.0
TMEM160 (54958),3420.6647891331572,9573.912,9900.0,17099.0,221.0
TMEM161B (153396),3755.995617268271,10440.7408,10899.0,16748.0,46.0
TMEM163 (81615),3522.01953452117,8529.4624,8884.0,16278.0,389.0
TMEM164 (84187),3366.506271454714,8380.221649484536,11168.0,,
TMEM165 (55858),3491.04583776839,12893.9568,13825.0,17450.0,267.0
TMEM167A (153339),1966.1126229290694,15143.1792,15739.0,17728.0,1436.0
TMEM169 (92691),2987.922665080635,11245.3488,11902.0,16892.0,833.0
TMEM174 (134288),2845.9716137943255,12078.0544,12910.0,16763.0,646.0
TMEM176A (55365),3203.8817079382843,6003.056,5657.0,16102.0,173.0
TMEM177 (80775),2279.9002194911727,13101.4512,13605.0,17064.0,3649.0
TMEM178A (130733),3570.2345679599835,10012.256,10650.0,16713.0,183.0
TMEM178B (100507421),3507.2028828135085,9377.0984,9599.0,16947.0,42.5
TMEM183A (92703),2272.2611590287697,13848.5664,14534.0,17098.0,1792.0
TMEM184A (202915),3434.9419077519738,9828.8592,10083.0,17028.0,482.0
TMEM185B (79134),2855.74828848134,12061.2256,12827.0,16423.0,234.0
TMEM186 (25880),3264.1958838791115,9863.064,10386.0,16363.0,281.0
TMEM189 (387521),4148.927705644757,9249.848,9469.0,17730.0,162.0
TMEM190 (147744),2856.6128483115212,12582.5024,13260.0,16674.0,94.0
TMEM196 (256130),2989.8199535466415,8976.8224,9175.0,16642.0,287.0
TMEM198 (130612),2761.3580774238326,10134.3264,10377.0,16481.0,458.0
TMEM199 (147007),417.1459621750813,17210.5552,17284.0,18100.0,14566.0
TMEM200B (399474),2745.5597376472697,13139.4448,14095.0,17039.0,2062.0
TMEM201 (199953),2679.189268520208,13050.5408,13742.0,17653.0,2540.0
TMEM204 (79652),3080.6088229647407,11670.768,12396.0,17175.0,80.0
TMEM205 (374882),2648.943418399504,12369.9904,12937.0,16740.0,1812.0
TMEM208 (29100),2230.219946412093,14266.0992,14914.0,17306.0,711.0
TMEM209 (84928),3656.758710642037,9049.5904,9129.0,16887.0,242.0
TMEM210 (100505993),3119.3632566064935,9279.744,9518.0,16281.0,652.0
TMEM214 (54867),3164.6646253025024,10780.192,11401.0,16879.0,648.0
TMEM215 (401498),3088.732297945102,11423.8304,12140.0,16512.0,1155.0
TMEM216 (51259),3665.968472851132,6385.0928,6061.0,16334.0,118.0
TMEM223 (79064),3223.148890120041,11607.0784,12428.0,17297.0,348.0
TMEM229B (161145),2979.4818613550224,9654.9328,9978.0,16308.0,321.0
TMEM230 (29058),2791.0400520401545,13281.0048,14088.0,17217.0,1604.0
TMEM234 (56063),2799.79778211909,3416.1632,2677.0,16874.0,27.0
TMEM235 (283999),2669.269713825036,12937.3408,13651.0,17568.0,1371.0
TMEM239 (100288797),3066.7275082088936,10694.5968,11053.0,16297.0,310.0
TMEM240 (339453),1432.2708308531667,15572.8272,15959.0,17352.0,1676.0
TMEM242 (729515),2348.5851282912377,14253.3264,14940.0,17333.0,1864.0
TMEM243 (79161),2985.0640859417886,5208.824,4827.0,17009.0,18.0
TMEM245 (23731),3162.6818214991254,6138.1888,5753.0,17226.0,11.0
TMEM247 (388946),3122.827389377478,10014.92,10200.0,16510.0,254.0
TMEM249 (340393),3473.1262623005878,7799.5904,7628.0,16627.0,308.0
TMEM251 (26175),3588.4548651781192,8234.8416,8143.0,16628.0,118.0
TMEM254 (80195),2839.4202503851798,11117.4672,11677.0,16205.0,1083.0
TMEM256 (254863),2991.588938835699,11099.8832,11603.0,16239.0,1006.0
TMEM258 (746),386.4864011804761,17260.7872,17317.0,18222.0,14824.0
TMEM259 (91304),3380.192480638359,9571.7024,9832.0,16398.0,1045.0
TMEM260 (54916),3343.815994354738,9846.312,10100.0,16327.0,491.0
TMEM270 (135886),2959.8546906441547,12254.5744,12987.0,16792.0,1562.0
TMEM30A (55754),3567.4538843457153,12482.4624,13529.0,17291.0,734.0
TMEM30B (161291),3703.213504165794,6208.824,5824.0,16457.0,79.0
TMEM38A (79041),2581.1073350633733,13264.2832,14031.0,16876.0,628.0
TMEM38B (55151),2786.778344368462,10955.568,11439.0,16448.0,581.0
TMEM39B (55116),2714.235349965069,12895.016,13572.0,17267.0,2068.0
TMEM41A (90407),3646.0919805949734,9700.5584,9656.0,17611.0,1160.0
TMEM41B (440026),2732.5650814282585,14137.3424,15002.0,17236.0,1242.0
TMEM44 (93109),2705.1965653761795,13145.6192,13921.0,16682.0,653.0
TMEM50A (23585),3246.3429507536157,8749.3184,8855.0,16394.0,324.0
TMEM50B (757),2479.9584278391153,12682.5328,13263.0,16746.0,1088.0
TMEM52 (339456),3258.635265679995,11066.4768,11556.0,16772.0,472.0
TMEM53 (79639),2606.223230947074,12739.7648,13370.0,16700.0,1498.0
TMEM54 (113452),3092.254248194499,10451.1728,10784.0,16703.0,1025.0
TMEM56 (148534),2464.3792835009626,12338.816,12868.0,16590.0,285.0
TMEM59L (25789),2905.287148017541,11955.232,12686.0,16790.0,40.0
TMEM61 (199964),3229.737295626221,10611.9648,10988.0,16330.0,1020.0
TMEM63B (55362),3296.0092057392603,9223.8736,9656.0,16430.0,430.0
TMEM63C (57156),3135.011362002884,5502.0608,5004.0,16795.0,142.0
TMEM64 (169200),1946.7417312511877,14580.4368,15089.0,17318.0,1496.0
TMEM65 (157378),3194.904009342506,3586.3312,2588.0,16616.0,25.0
TMEM67 (91147),3256.57486678715,5791.9152,5489.0,16461.0,53.0
TMEM69 (51249),1903.3852109037675,14244.9584,14666.0,17018.0,2844.0
TMEM70 (54968),3198.0087509405453,9229.6512,9408.0,16735.0,538.0
TMEM72 (643236),3503.184897529968,8309.68,8216.0,16261.0,382.0
TMEM79 (84283),3182.9506850477833,8813.9744,8815.0,16517.0,1057.0
TMEM80 (283232),3505.8517847340718,8757.9744,8896.0,16898.0,534.0
TMEM82 (388595),1819.5503730853047,15254.7488,15870.0,17409.0,4815.0
TMEM86B (255043),3552.9813785680444,10234.5152,10612.0,16664.0,635.0
TMEM87A (25963),2101.3695719233037,13784.7456,14338.0,17044.0,3048.0
TMEM88B (643965),2883.279146306893,12139.8192,12715.0,16633.0,625.0
TMEM8B (51754),2782.9970273273416,3443.5376,2670.0,16606.0,42.0
TMEM92 (162461),3244.932775983392,6628.9776,6176.0,16323.0,361.0
TMEM94 (9772),4046.703113565856,7568.8544,7619.0,16468.0,20.0
TMEM97 (27346),1585.6277761998274,15153.9248,15605.0,17234.0,5970.0
TMEM99 (147184),3937.08773474923,9488.0736,9913.0,17228.0,95.0
TMEM9B (56674),2405.997066021188,12948.4896,13391.0,16862.0,2402.0
TMF1 (7110),3178.724453043132,6793.5952,6728.0,16977.0,365.0
TMIE (259236),3038.561746544589,7449.896,7362.0,17138.0,387.0
TMIGD1 (388364),2776.0917774149275,12218.8272,12803.0,16829.0,109.0
TMIGD3 (57413),3249.791806178138,10719.6848,11357.0,17203.0,418.0
TMOD2 (29767),3520.8599611946497,8733.2016,8963.0,16715.0,561.0
TMOD4 (29765),2627.340163525042,13155.592,13889.0,17028.0,1366.0
TMPO (7112),3694.828402703655,9575.0752,9858.0,16829.0,550.0
TMPRSS11D (9407),3266.9293471651986,6558.5024,6222.0,16577.0,73.0
TMPRSS9 (360200),3482.484941913807,9300.5392,9740.0,16565.0,365.0
TMSB10 (9168),950.495844237533,16160.4448,16372.0,17957.0,8830.0
TMSB15A (11013),2843.9888916490054,11565.003436426117,15471.0,,
TMTC2 (160335),3248.4255421957487,6560.8256,6410.0,17181.0,66.0
TMUB2 (79089),2851.329649749124,11457.536,12049.0,16342.0,1375.0
TMX1 (81542),2864.632854040139,12951.6256,13729.0,17784.0,1010.0
TMX2 (51075),1929.318797442274,15958.2944,16540.0,18170.0,1195.0
TNF (7124),3206.3843598742424,11393.4752,11879.0,17037.0,436.0
TNFAIP3 (7128),4055.1605692367234,4861.2744,3635.0,17069.0,6.5
TNFAIP8L2 (79626),2580.602887205097,12801.6448,13391.0,16856.0,1349.0
TNFAIP8L3 (388121),3193.921649414713,5176.3696,4744.0,17126.0,46.0
TNFRSF12A (51330),2422.9811284036036,13866.1424,14556.0,17126.0,2993.0
TNFRSF13B (23495),3387.222603649917,9412.1824,9465.0,16784.0,439.0
TNFRSF14 (8764),3194.5174114490724,10177.544,10474.0,16854.0,212.0
TNFRSF18 (8784),3063.1939044745855,10291.032,10651.0,16845.0,412.0
TNFRSF1B (7133),2718.142235056878,11326.344,11707.0,16268.0,1311.0
TNFRSF4 (7293),3157.7715278974824,7903.8672,7853.0,16592.0,398.0
TNFRSF8 (943),2077.0673080065903,14091.5312,14679.0,17092.0,3420.0
TNFRSF9 (3604),3339.601335161168,8473.6368,8647.0,15839.0,220.0
TNFSF10 (8743),3651.1081155831203,7051.1424,6728.0,18254.0,140.0
TNFSF14 (8740),3083.8224494519122,9892.464,10161.0,17324.0,863.0
TNFSF4 (7292),3375.4316971565627,7369.6768,7327.0,16097.0,342.0
TNIP1 (10318),3489.3285200641876,8808.7504,9116.0,16862.0,104.0
TNIP3 (79931),2875.443014540854,10579.976,10998.0,16751.0,640.0
TNKS (8658),3872.3418348041487,8990.5984,8847.0,17363.0,489.0
TNKS1BP1 (85456),3655.8616705420436,8476.3104,8689.0,16122.0,304.0
TNKS2 (80351),3375.8377923496873,8797.832,9094.0,16455.0,377.0
TNN (63923),3184.441446915105,10006.2256,10341.0,16761.0,811.0
TNNC1 (7134),3490.95705283427,10117.0768,10775.0,16644.0,232.0
TNNT2 (7139),744.0696188753666,16535.0048,16687.0,17753.0,9409.0
TNP1 (7141),3026.754314633721,8721.344,9015.0,16764.0,296.0
TNPO1 (3842),3487.8630639433813,13590.272,14895.0,17384.0,277.0
TNPO2 (30000),3433.5558638142666,7532.0816,7559.0,18015.0,212.0
TNPO3 (23534),304.90726654980165,17758.7152,17810.0,18275.0,15461.0
TNRC18 (84629),4097.354760535393,10454.3072,11289.0,16808.0,43.0
TNRC6A (27327),3576.1929131137667,9926.5424,10321.0,16447.0,32.0
TNRC6B (23112),3417.3366641837265,11659.5472,12485.0,16669.0,255.0
TNRC6C (57690),3384.2729812366206,9120.6032,9281.0,16250.0,210.0
TNS2 (23371),1892.7847948323968,14397.7184,14915.0,16905.0,2601.0
TNS3 (64759),2328.4306143695444,14316.2896,14975.0,17613.0,525.0
TNXB (7148),2965.081638091727,12965.4304,13797.0,17081.0,907.0
TOB1 (10140),3511.5620074533417,8403.3776,8719.0,17309.0,286.0
TOE1 (114034),1665.3279766706771,16311.7824,16771.0,18127.0,7304.0
TOM1 (10043),3261.6252783621976,11144.3648,11819.0,16824.0,310.0
TOM1L1 (10040),3137.553423689,9806.5328,10163.0,16591.0,438.0
TOMM20 (9804),394.0723526369498,17233.9424,17300.0,18113.0,14665.0
TOMM20L (387990),2945.67611799797,11179.3872,11570.0,16419.0,1020.0
TOMM22 (56993),259.93541250787865,17826.4368,17873.0,18247.0,16388.0
TOMM40 (10452),313.9850514978421,17615.704,17672.0,18274.0,15999.0
TOMM40L (84134),3410.4327884452678,8001.2592,8226.0,16889.0,334.0
TOMM6 (100188893),3005.8027215132415,10678.6592,11027.0,16781.0,1514.0
TOMM7 (54543),3489.588654572047,9408.4448,9663.0,16463.0,157.0
TOMM70 (9868),2501.0783005376925,14295.5696,15021.0,17391.0,1816.0
TONSL (4796),306.55143913734855,17808.1184,17874.0,18299.5,16090.0
TOP1 (7150),880.2381928424041,16864.4344,17033.0,18215.5,3716.0
TOP1MT (116447),3742.5903129798025,10096.0848,10689.0,17008.0,381.0
TOP2A (7153),280.9627393399984,18096.26,18182.0,18330.0,15773.0
TOP2B (7155),3483.4243917054096,8907.9504,9193.0,16404.0,58.0
TOP3A (7156),304.40878459476414,17598.5616,17650.0,18262.0,16417.0
TOP3B (8940),3472.1729658211857,11088.0528,11936.0,17136.0,1345.0
TOPBP1 (11073),778.8070654467276,17223.3984,17302.0,18063.0,940.0
TOPORS (10210),3459.434464139612,8083.5776,8124.0,16854.0,514.0
TOR1A (1861),3179.140729858644,9141.2832,9217.0,16648.0,871.0
TOR1AIP2 (163590),3597.518482375858,8437.1376,8455.0,16855.0,269.0
TOR1B (27348),3225.858547304967,10343.6448,10755.0,16622.0,140.0
TOR2A (27433),1198.3381457797166,15881.1472,16161.0,17653.0,2951.0
TOR4A (54863),3373.6551316141763,9766.2192,10028.0,16472.0,402.0
TOX (9760),3384.484129339927,7699.5936,7773.0,17161.0,581.0
TOX3 (27324),3553.713827030201,7348.0912,7131.0,16283.0,225.0
TOX4 (9878),2064.237824607054,14746.056,15387.0,17412.0,2640.0
TP53 (7157),5950.442249830939,6652.6392,5681.0,17894.0,1.5
TP53BP1 (7158),4661.685891419156,11791.652,13459.0,17371.0,4.5
TP53BP2 (7159),3948.646663358382,9801.448,10135.0,17150.0,83.0
TP53I13 (90313),2936.769051490919,12091.688,12597.0,17024.0,401.0
